constant_name,definition
The page you requested was not found. Please check that you typed the URL correctly.,Faqja që kërkuat nuk u gjet. Ju lutem kontrolloni nëse e keni shkruar URL-në saktë.
"The parts of the program to which access can be controlled are called Access Control Objects (ACOs). ","Pjesët e programit ku aksesi mund të kontrollohet quhen Objekte të Kontrollit të Aksesit (ACOs). "
"The password must be at least eight characters, and should","Fjalëkalimi duhet të ketë të paktën tetë karaktere, dhe duhet"
The password you entered is invalid,Fjalëkalimi që futët është i pavlefshëm
The Past Ocular History (POH) and Past Medical History (PMH) are negative.,Historia e Kaluar Okulare (POH) dhe Historia e Kaluar Mjekësore (PMH) janë negative.
The patient already registered to the group,Pacienti është regjistruar tashmë në grup
The patient record request has been recorded.,Kërkesa për regjistrin e pacientit është regjistruar.
The patient reminders have been sent,Kujtuesit e pacientit janë dërguar
The patient reminders have been updated,Kujtuesit e pacientit janë përditësuar
The patient was not logged in when submitting this form,Pacienti nuk ishte i identifikuar kur dorëzoi këtë formular
The patient will have to change their credentials at the first login,Pacienti do të duhet të ndryshojë kredencialet e tij në identifikimin e parë
The Patients Rights,Të Drejtat e Pacientëve
"The Payment, Adjustment and Balance will be blank as these lines reflect only the charges being made","Pagesa, Rregullimi dhe Bilanci do të jenë bosh pasi këto rreshta pasqyrojnë vetëm tarifat e bëra"
The payments posted cannot go below this date.This ensures that after taking the final report nobody post for previous dates.,Pagesat e regjistruara nuk mund të shkojnë nën këtë datë. Kjo siguron që pas marrjes së raportit përfundimtar askush nuk regjistron për data të mëparshme.
The pop-up form heading will now read Enter Details for Individual Custom Favorite Item,Titulli i formularit pop-up tani do të lexohet Vendosni Detajet për Elementin Individual të Preferuar të Personalizuar
The portal has data for this patient and form. Load it now?,Portali ka të dhëna për këtë pacient dhe formular. Të ngarkohen tani?
The previous message can however be viewed by clicking on the View Log button,Mesazhi i mëparshëm megjithatë mund të shikohet duke klikuar butonin Shiko Regjistrin
The Procedure Order page lists the following procedure types,Faqja e Porosisë së Procedurës liston llojet e mëposhtme të procedurave
The procedure request needs to be structured in a hierarchical manner and a unique identifying code assigned to it that will then be used to track and tabulate the result,Kërkesa e procedurës duhet të strukturohet në mënyrë hierarkike dhe t'i caktohet një kod unik identifikues që do të përdoret për të gjurmuar dhe tabeluar rezultatin
The Procedures module is used to place and review orders,Moduli i Procedurave përdoret për të vendosur dhe rishikuar porositë
The process for forwarding the message is quite similar to that of creating a new message,Procesi i përcjelljes së mesazhit është mjaft i ngjashëm me atë të krijimit të një mesazhi të ri
The Progress cell lists all the actions along with any associated notes if any,Qeliza Progresi liston të gjitha veprimet së bashku me çdo shënim të lidhur nëse ka
The providers office has been notified. Thank you.,Zyra e ofruesit është njoftuar. Faleminderit.
"The public access key for secure tokenize of credit or debit card authorization. PCI compliance","Çelësi publik i aksesit për tokenizimin e sigurt të autorizimit të kartës së kreditit ose debitit. Përputhshmëri PCI"
The QR code also contains the user name and needs to be captured by the user on to their mobile device using an authenticator app,Kodi QR gjithashtu përmban emrin e përdoruesit dhe duhet të kapet nga përdoruesi në pajisjen e tij celulare duke përdorur një aplikacion vërtetimi
The raw data feed release can be obtained from,Publikimi i furnizimit të të dhënave të papërpunuara mund të merret nga
"The Recall cell has the date of recall and the reason for recall","Qeliza Rikujtimi ka datën e rikujtimit dhe arsyen e rikujtimit"
The Recalls tab has two buttons New Recall and Recall Board,Skeda Rikujtimet ka dy butona Rikujtim i Ri dhe Tabela e Rikujtimeve
The Recommendation Tier is optional,Niveli i Rekomandimit është opsional
"The remaining information below applies only if you are posting manually, or if you are doing manual corrections.","Informacioni i mbetur më poshtë zbatohet vetëm nëse po regjistroni manualisht, ose nëse po bëni korrigjime manuale."
The reminder for the current day will have an orange exclamation icon,Kujtuesja e ditës aktuale do të ketë një ikonë pikëçuditëse portokalli
The reminders that are past the due date will have a red exclamation triangle icon,Kujtuesit që kanë kaluar datën e duhur do të kenë një ikonë trekëndëshi të kuq me pikëçuditëse
The requested document is not present at the expected location on the filesystem or there are not sufficient permissions to access it,Dokumenti i kërkuar nuk ndodhet në vendndodhjen e pritur në sistemin e skedarëve ose nuk ka leje të mjaftueshme për ta aksesuar
The requested document is not present at the expected location on the filesystem or there are not sufficient permissions to access it.,Dokumenti i kërkuar nuk ndodhet në vendndodhjen e pritur në sistemin e skedarëve ose nuk ka leje të mjaftueshme për ta aksesuar.
The rest may be left blank if so preferred,Pjesa tjetër mund të lihet bosh nëse preferohet
The rest of the boxes related to the NewCrop eRx service can be left at default values,Kutitë e tjera që lidhen me shërbimin NewCrop eRx mund të lihen në vlerat e paracaktuara
"The Result Line will begin with a Name Serum Uric Acid that will be preceded by a vertical bar indicating no successors or children","Rreshti i Rezultatit do të fillojë me një Emër Acid Urik në Serum që do të paraprihet nga një shirit vertikal që tregon se nuk ka pasardhës ose fëmijë"
The results could not be loaded,Rezultatet nuk mundën të ngarkoheshin
"The results, Discrete Result, will be the fruit on this branch and we will create one such Discrete Result for each of the component tests, Sodium, Potassium, Chloride and Carbon Dioxide","Rezultatet, Rezultati Diskret, do të jenë fruti i kësaj dege dhe do të krijojmë një Rezultat Diskret të tillë për secilin nga testet përbërëse, Natrium, Kalium, Klorur dhe Dioksid Karboni"
The rows containing the CPT4 codes has several boxes that need to be filled to ensure proper billing of claims,Rreshtat që përmbajnë kodet CPT4 kanë disa kuti që duhet të plotësohen për të siguruar faturimin e duhur të kërkesave
The saved Medical Problem will now be listed as a single line in the main Issues page under Medical Problems,Problemi Mjekësor i ruajtur tani do të listohet si një rresht i vetëm në faqjen kryesore të Çështjeve nën Problemet Mjekësore
"The Scope toolbar is global to the entire view. It consists of Location, Category and action buttons.","Shiriti i mjeteve Scope është global për të gjithë pamjen. Ai përbëhet nga Vendndodhja, Kategoria dhe butonat e veprimit."
The screen refresh time in Seconds for the Patient Flow Board Screen.,Koha e rifreskimit të ekranit në Sekonda për Ekranin e Tabelës së Rrjedhës së Pacientëve.
"The search field cannot be empty. Please enter a search term","Fusha e kërkimit nuk mund të jetë bosh. Ju lutem vendosni një term kërkimi"
The Search results are displayed in the section 'Search Results'.,Rezultatet e Kërkimit shfaqen në seksionin 'Rezultatet e Kërkimit'.
"The second (""source"") chart will have its demographics, history and insurance sections discarded.  Its other data will be merged into the target chart.","Grafiku i dytë (""burimi"") do të ketë seksionet e demografisë, historisë dhe sigurimeve të hedhura poshtë. Të dhënat e tjera do të bashkohen në grafikun e synuar."
The second column contains the options that will be displayed when the button is clicked,Kolona e dytë përmban opsionet që do të shfaqen kur klikohet butoni
"The second column is Category and should say Top Group to indicate its position as the top item in this particular hierarchical tree that we will be constructing","Kolona e dytë është Kategoria dhe duhet të thotë Grupi Kryesor për të treguar pozicionin e tij si elementi kryesor në këtë pemë hierarkike të veçantë që do të ndërtojmë"
The second section lets you choose to whom you wish to send the message,Seksioni i dytë ju lejon të zgjidhni kujt dëshironi t'i dërgoni mesazhin
"The second tab, is somewhat ambiguously named as Counter-Referral, is the place to document the received reply to the referral being made","Skeda e dytë, e emërtuar disi në mënyrë të paqartë si Kundër-Referim, është vendi për të dokumentuar përgjigjen e marrë ndaj referimit të bërë"
"The section labeled 'Invoice Search' is where you put in your search parameters. You can search by patient name, chart number, encounter number or date of service, or any combination of these. You may also select whether you want to see all invoices, open invoices, or only invoices that are due (by the patient). Click the 'Search' button to perform the search.","Seksioni i etiketuar 'Kërkimi i Faturës' është vendi ku vendosni parametrat e kërkimit. Mund të kërkoni sipas emrit të pacientit, numrit të grafikut, numrit të vizitës ose datës së shërbimit, ose çdo kombinim i tyre. Gjithashtu mund të zgjidhni nëse doni të shihni të gjitha faturat, faturat e hapura, ose vetëm faturat e papaguara (nga pacienti). Klikoni butonin 'Kërko' për të kryer kërkimin."
The selected code will be added to the coding text-box and the Description on the code will be added to the Title text-box,Kodi i zgjedhur do të shtohet në kutinë e tekstit të kodimit dhe Përshkrimi i kodit do të shtohet në kutinë e tekstit të Titullit
The selected codes will then appear in the 'Selected Fee Sheet Codes and Charges for Current Encounter' section,Kodet e zgjedhura do të shfaqen në seksionin 'Kodet dhe Tarifat e Zgjedhura të Fletës së Tarifave për Vizitën Aktuale'
The selections in this section will be used in charging for this encounter,Zgjedhjet në këtë seksion do të përdoren për tarifimin e kësaj vizite
"The sequence is the order in which this top order item will be displayed on the page, 1 to denote the first top level group","Sekuenca është radhitja në të cilën ky element i nivelit të lartë do të shfaqet në faqe, 1 për të treguar grupin e parë të nivelit të lartë"
The server address will be of the form ,Adresa e serverit do të jetë në formën
"The setup for lab tests will be described in detail, minor modification to these steps will be needed to setup in-office procedures and other procedure types","Konfigurimi për testet laboratorike do të përshkruhet në detaje, do të nevojiten ndryshime të vogla në këto hapa për të konfiguruar procedurat në zyrë dhe lloje të tjera procedurash"
"The somewhat ambiguously named Counter-Referral is the space where the reply to the referral being made can be documented","Kundër-Referimi i emërtuar disi në mënyrë të paqartë është hapësira ku përgjigja ndaj referimit të bërë mund të dokumentohet"
"The Source and Date columns are copied from the first page, so normally you will not need to touch those.  You can put a payment amount in the Pay column, an adjustment amount in the Adjust column, or both.  You can also click the ""W"" on the right to automatically compute an adjustment value that writes off the remainder of the charge for that line item.","Kolonat Burimi dhe Data janë kopjuar nga faqja e parë, kështu që normalisht nuk do të keni nevojë t'i prekni. Mund të vendosni një shumë pagese në kolonën Pagesë, një shumë rregullimi në kolonën Rregullim, ose të dyja. Gjithashtu mund të klikoni ""W"" në të djathtë për të llogaritur automatikisht një vlerë rregullimi që fshin mbetjen e tarifës për atë zë."
"The Source and Date columns are copied from the first page, so normally you will not need to touch those. You can put a payment amount in the Pay column, an adjustment amount in the Adjust column, or both. You can also click the 'W' on the right to automatically compute an adjustment value that writes off the remainder of the charge for that line item.","Kolonat Burimi dhe Data janë kopjuar nga faqja e parë, kështu që normalisht nuk do të keni nevojë t'i prekni. Mund të vendosni një shumë pagese në kolonën Pagesë, një shumë rregullimi në kolonën Rregullim, ose të dyja. Gjithashtu mund të klikoni 'W' në të djathtë për të llogaritur automatikisht një vlerë rregullimi që fshin mbetjen e tarifës për atë zë."
"The Specimen Type will be Blood, this drop-down list can also be edited as needed","Lloji i Mostrës do të jetë Gjak, kjo listë rënëse gjithashtu mund të ndryshohet sipas nevojës"
The staged files release dates are not all from the same release.,Datat e publikimit të skedarëve të përgatitur nuk janë të gjitha nga i njëjti publikim.
The staged files revisions are not all from the same release.,Revizionet e skedarëve të përgatitur nuk janë të gjitha nga i njëjti publikim.
The staged US Extension SNOMED package can not be installed until after the International SNOMED package has been installed.,Paketa e përgatitur e Zgjerimit Amerikan SNOMED nuk mund të instalohet derisa të jetë instaluar paketa Ndërkombëtare SNOMED.
The Standard Code is optional if using a local i.e. practice based lab but recommended when using an external lab,Kodi Standard është opsional nëse përdorni një laborator lokal p.sh. bazuar në praktikë por rekomandohet kur përdorni një laborator të jashtëm
"The Standard Code will be the LOINC code if sending to an external lab or can be any unique number. We will enter the LOINC code for Fasting Glucose 1558-6","Kodi Standard do të jetë kodi LOINC nëse dërgohet në një laborator të jashtëm ose mund të jetë çdo numër unik. Do të vendosim kodin LOINC për Glukozën Agjëruese 1558-6"
the status of three chronic/inactive problems,statusi i tre problemeve kronike/joaktive
"The subsequent lines will indicate the details of the payments received, adjustments made and the balance due","Rreshtat pasues do të tregojnë detajet e pagesave të marra, rregullimet e bëra dhe bilancin e mbetur"
The suffix of the account.,Prapashtesa e llogarisë.
The system does not permit uploading files of with size 0.,Sistemi nuk lejon ngarkimin e skedarëve me madhësi 0.
The system does not permit uploading files with MIME content type,Sistemi nuk lejon ngarkimin e skedarëve me lloj përmbajtjeje MIME
"The system is also designed to parse incoming HL7 messages and place the results in the appropriate patient chart, failing which it will give you an opportunity to manually link it to a patient chart","Sistemi është gjithashtu i projektuar për të analizuar mesazhet hyrëse HL7 dhe për të vendosur rezultatet në grafikun e duhur të pacientit, në të kundërt do t'ju japë mundësinë për ta lidhur manualisht me një grafik pacienti"
The system is designed to both place orders electronically and receive the results electronically,Sistemi është projektuar si për të vendosur porosi elektronikisht ashtu edhe për të marrë rezultatet elektronikisht
The third column will contain the CPT code,Kolona e tretë do të përmbajë kodin CPT
"The Tier column value will be 1 indicating it is a top level item","Vlera e kolonës Nivel do të jetë 1 duke treguar se është një element i nivelit të lartë"
"The Tier column value will be 3, indicating this is a successor or child to the first line above it having a value of 2","Vlera e kolonës Nivel do të jetë 3, duke treguar se ky është pasardhës ose fëmijë i rreshtit të parë mbi të me vlerë 2"
"The Tier Column will be 2, indicating this is a successor or child to the first line above it having a value of 1","Kolona Nivel do të jetë 2, duke treguar se ky është pasardhës ose fëmijë i rreshtit të parë mbi të me vlerë 1"
The Tier Column would be 1 indicating it is the Top Group,Kolona Nivel do të jetë 1 duke treguar se është Grupi Kryesor
The time granularity of the calendar and the smallest interval in minutes for an appointment slot.,Granulariteti kohor i kalendarit dhe intervali më i vogël në minuta për një slot takimi.
The Title will be the name of the new group (ARO) that you are going to create.,Titulli do të jetë emri i grupit të ri (ARO) që do të krijoni.
The top group consists of charges for the encounter - one row per charge,Grupi kryesor përbëhet nga tarifat e vizitës - një rresht për tarifë
The top portion of the Recall Board allows the setting of filters to display specified data,Pjesa e sipërme e Tabelës së Rikujtimeve lejon vendosjen e filtrave për të shfaqur të dhëna të specifikuara
The traditional mechanism of using a login and password is no longer considered to be sufficient to prevent an unauthorized user from gaining access to the application,Mekanizmi tradicional i përdorimit të identifikimit dhe fjalëkalimit nuk konsiderohet më i mjaftueshëm për të parandaluar një përdorues të paautorizuar nga aksesimi i aplikacionit
The Transaction ID for the credit was,ID e Transaksionit për kreditin ishte
The transaction_id for the void was,transaction_id për anulimin ishte
The translated label that will appear on the form in current language,Etiketa e përkthyer që do të shfaqet në formular në gjuhën aktuale
The translated Title that will appear in current language,Titulli i përkthyer që do të shfaqet në gjuhën aktuale
The translation of description in current language,Përkthimi i përshkrimit në gjuhën aktuale
The translation tables are synchronized.,Tabelat e përkthimit janë sinkronizuar.
The type of this entity,Lloji i kësaj njësie
The Type will be blank,Lloji do të jetë bosh
The Type will Insurance or Patient,Lloji do të jetë Sigurim ose Pacient
The Type would be Allergy,Lloji do të jetë Alergjia
The Type would be Dental Issues,Lloji do të jetë Çështjet Dentare
The Type would be Medication,Lloji do të jetë Medikamenti
The Type would be Problem indicating a medical problem,Lloji do të jetë Problem duke treguar një problem mjekësor
The Type would be Surgery,Lloji do të jetë Kirurgjia
"The UB-04 (CMS 1450) is a claim form used by hospitals, nursing facilities, in-patient, and other facility providers","UB-04 (CMS 1450) është një formular kërkese i përdorur nga spitalet, objektet e infermierisë, pacientët e shtruar, dhe ofruesit e tjerë të objekteve"
The Unit column would be blank,Kolona Njësia do të jetë bosh
The Units will be 1 as each code is billed only once for the encounter,Njësitë do të jenë 1 pasi çdo kod faturohet vetëm një herë për vizitën
The upcoming reminders have a green exclamation icon,Kujtuesit e ardhshëm kanë një ikonë pikëçuditëse të gjelbër
"The USB devices communicate with the host computer using the human interface device (HID) protocol, essentially mimicking a keyboard","Pajisjet USB komunikojnë me kompjuterin pritës duke përdorur protokollin e pajisjes së ndërfaqes njerëzore (HID), në thelb duke imituar një tastierë"
The USB key needs to be plugged in to the computer and then registered with OpenEMR,Çelësi USB duhet të futet në kompjuter dhe pastaj të regjistrohet me OpenEMR
"The USB key takes this the nonce supplied by the application after confirming the checksum and generates a private key using the process similar to that used in the registration process","Çelësi USB merr këtë nonce të furnizuar nga aplikacioni pas konfirmimit të checksumit dhe gjeneron një çelës privat duke përdorur procesin e ngjashëm me atë të përdorur në procesin e regjistrimit"
"The user's actual privileges are determined by the access to the parts of the program i.e. (ACO) that each group (ARO) has.","Privilegjet aktuale të përdoruesit përcaktohen nga aksesi në pjesët e programit p.sh. (ACO) që ka çdo grup (ARO)."
The Username fields are not the same.,Fushat e Emrit të Përdoruesit nuk janë të njëjta.
The Username is your Direct Address,Emri i Përdoruesit është Adresa juaj Direkte
The values in the drop-down box can be edited by following the steps outlined in the Procedures > Providers help file,Vlerat në kutinë rënëse mund të ndryshohen duke ndjekur hapat e përshkruara në skedarin e ndihmës Procedurat > Ofruesit
The values listed here will show up in the drop-down boxes that will be used to process orders,Vlerat e listuara këtu do të shfaqen në kutitë rënëse që do të përdoren për të përpunuar porositë
The vendor-specific code identifying this procedure or result,Kodi specifik i furnizuesit që identifikon këtë procedurë ose rezultat
"The vendor-specific code identifying this procedure or result. If no vendor enter any arbitrary unique number, preferably a 5 digit zero-padded e.g. 00211","Kodi specifik i furnizuesit që identifikon këtë procedurë ose rezultat. Nëse nuk ka furnizues vendosni çdo numër unik arbitrar, mundësisht me 5 shifra me zero përpara p.sh. 00211"
"The very first step would be install the ICD codes. Go to Administraion > Other > External Data Loads. Select the Code sets you want to install and click Install","Hapi i parë do të jetë instalimi i kodeve ICD. Shkoni te Administrimi > Tjetër > Ngarkimet e të Dhënave të Jashtme. Zgjidhni grupet e Kodeve që doni të instaloni dhe klikoni Instalo"
"The very last line of this report will give the Grand Total of Charges, Payments, Adjustments and the Balance","Rreshti i fundit i këtij raporti do të japë Totalin e Përgjithshëm të Tarifave, Pagesave, Rregullimeve dhe Bilancit"
The Weno Exchange is well integrated with openEMR and is not subscription based,Weno Exchange është i integruar mirë me openEMR dhe nuk është me abonim
"The X12 files as well as the resulting HTML output reports are archived in the ""era"" subdirectory of the main OpenEMR installation directory.  You will want to refer to these archives from time to time.  The URL is ","Skedarët X12 si dhe raportet dalëse HTML rezultuese janë arkivuar në nën-direktorinë ""era"" të direktorisë kryesore të instalimit OpenEMR. Do të dëshironi t'i referoheni këtyre arkivave herë pas here. URL-ja është "
The X12 files as well as the resulting HTML output reports are archived in the 'era' subdirectory of the main OpenEMR installation directory. You will want to refer to these archives from time to time.,Skedarët X12 si dhe raportet dalëse HTML rezultuese janë arkivuar në nën-direktorinë 'era' të direktorisë kryesore të instalimit OpenEMR. Do të dëshironi t'i referoheni këtyre arkivave herë pas here.
The zip file will contain the following items,Skedari zip do të përmbajë elementet e mëposhtme
Theme of the tabs layout (need to logout and then login to see this new setting).,Tema e paraqitjes së skedave (duhet të dilni dhe pastaj të identifikoheni për të parë këtë cilësim të ri).
Theme of the tabs layout (need to logout and then login to see this new setting). Note this is only applicable if use the Light or Manila general theme below.,Tema e paraqitjes së skedave (duhet të dilni dhe pastaj të identifikoheni për të parë këtë cilësim të ri). Vini re se kjo zbatohet vetëm nëse përdorni temën e përgjithshme Light ose Manila më poshtë.
Then pass it's name as a value to the element,Pastaj kaloni emrin e tij si vlerë te elementi
Then press the flashing button on your key within 1 minute to complete registration,Pastaj shtypni butonin që pulson në çelësin tuaj brenda 1 minute për të përfunduar regjistrimin
Then press the flashing button on your key within 1 minute.,Pastaj shtypni butonin që pulson në çelësin tuaj brenda 1 minute.
Then the raw data feed release can be obtained from,Pastaj publikimi i furnizimit të të dhënave të papërpunuara mund të merret nga
Therapy,Terapi
Therapy group,Grup terapie
Therapy Group,Grup Terapie
Therapy Group Encounter,Vizita e Grupit të Terapisë
Therapy Group Finder,Kërkuesi i Grupit të Terapisë
There are 10 settings that are related to procedures included in the standard release of openEMR,Ka 10 cilësime që lidhen me procedurat e përfshira në publikimin standard të openEMR
"There are 3 forms in the Core category - Demographics, Facility Specific User Information and History and all 5 forms in Transactions that can be edited ","Ka 3 formulare në kategorinë Bërthamë - Demografitë, Informacioni Specifik i Përdoruesit të Objektit dhe Historia dhe të gjitha 5 formularët në Transaksione që mund të ndryshohen "
There are currently no prescriptions,Aktualisht nuk ka receta
There are errors with your submission.  These are outlined below.,Ka gabime me dorëzimin tuaj. Këto janë përshkruar më poshtë.
"There are four message statuses - New, Forwarded, Read and Done","Ka katër statuse mesazhesh - I Ri, I Përcjellë, I Lexuar dhe I Përfunduar"
There are multiple options regarding patient portals and information on how to setup the patient portal is available here,Ka opsione të shumta në lidhje me portalet e pacientëve dhe informacioni se si të konfiguroni portalin e pacientit është i disponueshëm këtu
There are multiple patients with portal login,Ka pacientë të shumtë me identifikim portali
There are nine C-CDA templates that are currently defined,Ka nëntë shabllone C-CDA që janë aktualisht të përcaktuara
There are no charts checked out.,Nuk ka grafiqe të nxjerra.
There are no clients registered in the system,Nuk ka klientë të regjistruar në sistem
There are no disclosures recorded for this patient.,Nuk ka zbulime të regjistruara për këtë pacient.
There are no Glasses or Contact Lens Presciptions on file for this patient,Nuk ka Receta për Syze ose Lente Kontakti në skedar për këtë pacient
There are no messages on file for this patient.,Nuk ka mesazhe në skedar për këtë pacient.
There are no New Submissions,Nuk ka Dorëzime të Reja
There are no notes on file for this patient.,Nuk ka shënime në skedar për këtë pacient.
There are no record(s) found.,Nuk u gjetën regjistrime.
There are no transactions on file for this patient.,Nuk ka transaksione në skedar për këtë pacient.
"There are several versions of HL7, versions 2.x and version 3","Ka disa versione të HL7, versionet 2.x dhe versioni 3"
There are several ways to customize the fee sheet. It depends on how comfortable you are in adding information to the database itself,Ka disa mënyra për të personalizuar fletën e tarifave. Varet sa të rehatshëm jeni në shtimin e informacionit direkt në bazën e të dhënave
"There are three actions that are possible - Create a New Dated Reminder, Forward and Set as Completed","Ka tre veprime të mundshme - Krijo një Kujtues të Ri me Datë, Përcill dhe Vendos si të Përfunduar"
"There are three actions that can be performed here - edit an existing group (ARO), add a new group (ARO) or delete an existing group (ARO).","Ka tre veprime që mund të kryhen këtu - ndryshoni një grup ekzistues (ARO), shtoni një grup të ri (ARO) ose fshini një grup ekzistues (ARO)."
"There are three main template views. The first is the Repository where you store templates for future edits and disposal. ","Ka tre pamje kryesore shabllonesh. E para është Depoja ku ruani shabllonet për ndryshime dhe hedhje të ardhshme. "
