constant_name,definition
"This module is subscription based and needs to be enabled from Administration > Globals > Connectors > Enable NewCrop eRx Service","Ky modul bazohet në abonim dhe duhet të aktivizohet nga Administrimi > Globalet > Lidhësit > Aktivizo Shërbimin NewCrop eRx"
"This module is well integrated with openEMR, there are however two non-subscription based alternatives, Weno and Allscripts that can be used instead","Ky modul është i integruar mirë me openEMR, megjithatë ka dy alternativa pa abonim, Weno dhe Allscripts që mund të përdoren në vend"
This module promotes efficient entry of EOB data.,Ky modul promovon regjistrimin efikas të të dhënave EOB.
This Month to Date,Ky Muaj deri në Datë
This name already exists under this parent.,Ky emër ekziston tashmë nën këtë prind.
This namespace already exists in database,Ky namespace ekziston tashmë në bazën e të dhënave
This new category will be a sub-category of ,Kjo kategori e re do të jetë një nën-kategori e
This note goes on the bottom of every checkout receipt.,Kjo shënim shkon në fund të çdo fature arkëtimi.
This order was already transmitted on,Kjo porosi u transmetua tashmë më
"This page allows you to review each of the supported external dataloads that you can install and upgrade. Each section below can be expanded by clicking on the section header to review the status of the particular database of interest.","Kjo faqe ju lejon të shqyrtoni secilën nga ngarkimet e jashtme të të dhënave të mbështetura që mund të instaloni dhe përditësoni. Secili seksion më poshtë mund të zgjerohet duke klikuar në kokën e seksionit për të shqyrtuar statusin e bazës së të dhënave të caktuar."
This page deactivated for security reasons.,Kjo faqe u çaktivizua për arsye sigurie.
This page lets you configure the orders and results,Kjo faqe ju lejon të konfiguroni porositë dhe rezultatet
"This page will inline include the login page, so that we do not have to click relogin every time.","Kjo faqe do të përfshijë faqen e hyrjes brenda, në mënyrë që të mos kemi nevojë të klikojmë rihyrje çdo herë."
This patient already has an appointment scheduled for,Ky pacient ka tashmë një takim të planifikuar për
This patient does not allow SMS messaging!,Ky pacient nuk lejon mesazhe SMS!
This patient has already been added to the list,Ky pacient është shtuar tashmë në listë
This patient has no activity.,Ky pacient nuk ka aktivitet.
This patient ID is already in use!,Ky ID pacienti është tashmë në përdorim!
This portals authentication.,Autentifikimi i këtij portali.
This product allows only one lot per warehouse.,Ky produkt lejon vetëm një lot për magazinë.
This protocol is not implemented,Ky protokoll nuk është implementuar
This provider will be used as the default for services not specifying a provider.,Ky ofrues do të përdoret si i paracaktuar për shërbimet që nuk specifikojnë një ofrues.
This question is optional and not included in the final score,Kjo pyetje është opsionale dhe nuk përfshihet në rezultatin përfundimtar
This report currently only works for ICD9 codes.,Ky raport aktualisht funksionon vetëm për kodet ICD9.
This run is incomplete due to time expiration.,Ky ekzekutim është i paplotë për shkak të skadimit të kohës.
This search field does not exist or is not supported,Kjo fushë kërkimi nuk ekziston ose nuk mbështetet
"This section allows you to create and remove groups and modify or grant access privileges to existing groups. Check the check box to display section","Ky seksion ju lejon të krijoni dhe hiqni grupe dhe të modifikoni ose jepni privilegje aksesi grupeve ekzistuese. Shënoni kutinë e kontrollit për të shfaqur seksionin"
This section can be customized to group the codes into various categories,Ky seksion mund të personalizohet për të grupuar kodet në kategori të ndryshme
This section DOES NOT let you create new ACOs.,Ky seksion NUK ju lejon të krijoni ACO të reja.
This section is where the codes use to charge for the visit are selected,Ky seksion është aty ku zgjidhen kodet e përdorura për tarifimin e vizitës
"This section lets you search for the needed code if it is not in the default or customized options in 'Select Code' section","Ky seksion ju lejon të kërkoni kodin e nevojshëm nëse nuk është në opsionet e paracaktuara ose të personalizuara në seksionin 'Zgjidh Kodin'"
This section will allow the logged in user to view existing methods or to delete them ,Ky seksion do t'i lejojë përdoruesit të kyçur të shikojë metodat ekzistuese ose t'i fshijë ato
"This sets the Default Calendar View, Default is Day.","Kjo cakton Pamjen e Paracaktuar të Kalendarit, e Paracaktuar është Dita."
This specifies the Printing of the Custom End of Day Report grouped Provider or allow the Printing of Totals Only,"Kjo specifikon Printimin e Raportit të Personalizuar të Fundit të Ditës të grupuar sipas Ofruesit ose lejon Printimin Vetëm të Totaleve"
This specifies whether to include date in Box 31.,Kjo specifikon nëse data do të përfshihet në Kutinë 31.
This specifies which revision of the form the billing module should generate,Kjo specifikon cilin revizion të formës duhet të gjenerojë moduli i faturimit
This step will generate a file which you have to save for future use.,Ky hap do të gjenerojë një skedar që duhet ta ruani për përdorim të ardhshëm.
"This step will generate a file which you have to save for future use. The file cannot be generated again. Do you want to proceed?","Ky hap do të gjenerojë një skedar që duhet ta ruani për përdorim të ardhshëm. Skedari nuk mund të gjenerohet përsëri. Dëshironi të vazhdoni?"
This transaction credited the following Transaction ID,Ky transaksion kreditoi ID-në e mëposhtme të Transaksionit
This transaction voided the following Transaction ID,Ky transaksion anuloi ID-në e mëposhtme të Transaksionit
This user is not a member of any group,Ky përdorues nuk është anëtar i asnjë grupi
This user will receive notification of new incoming Direct messages,Ky përdorues do të marrë njoftim për mesazhet e reja hyrëse Direct
This utility is experimental.  Back up your database and documents before using it!,Ky mjet është eksperimental.  Bëni kopje rezervë të bazës së të dhënave dhe dokumenteve para se ta përdorni!
This utility is experimental. Back up your database and documents before using it!,Ky mjet është eksperimental. Bëni kopje rezervë të bazës së të dhënave dhe dokumenteve para se ta përdorni!
This visit begins new contraceptive use,Kjo vizitë fillon përdorimin e ri të kontraceptivëve
"This visit will need a GCAC form, referral or procedure service.","Kjo vizitë do të ketë nevojë për një formë GCAC, referim ose shërbim procedure."
"This was the older metric-only Vitals form, now deprecated.","Kjo ishte forma e vjetër e Shenjave Jetësore vetëm metrike, tani e vjetruar."
This will abandon any edits!,Kjo do të braktisë çdo ndryshim!
This will abandon your unsaved changes. Are you sure?,Kjo do të braktisë ndryshimet tuaja të paruajtura. Jeni i sigurt?
"This will activate the CCR(Continuity of Care Record) and CCD(Continuity of Care Document) reporting.","Kjo do të aktivizojë raportimin CCR(Regjistri i Vazhdimësisë së Kujdesit) dhe CCD(Dokumenti i Vazhdimësisë së Kujdesit)."
This will advance the receipt number. Please print the receipt if you have not already done so.,Kjo do të avancojë numrin e faturës. Ju lutem printoni faturën nëse nuk e keni bërë tashmë.
This will allow printing of a custom Message on the statements.,Kjo do të lejojë printimin e një Mesazhi të personalizuar në deklarata.
This will allow printing of the Patient Billing Note on the statements.,Kjo do të lejojë printimin e Shënimit të Faturimit të Pacientit në deklarata.
This will allow selection of the debugging ('dummy') language.,Kjo do të lejojë zgjedhjen e gjuhës së korrigjimit ('dummy').
This will allow the display of help modal on help enabled pages,Kjo do të lejojë shfaqjen e dritares modale të ndihmës në faqet me ndihmë të aktivizuar
This will allow the use of the custom End of Day report and indicate which report to use.,Kjo do të lejojë përdorimin e raportit të personalizuar të Fundit të Ditës dhe do të tregojë cilin raport të përdorni.
This will allow use of the custom Dunning Messages on the statements.,Kjo do të lejojë përdorimin e Mesazheve të Personalizuara të Përkujtimit në deklarata.
"This will be a ""dry run"" with no physical data updates.","Kjo do të jetë një ""provë"" pa përditësime fizike të të dhënave."
This will clear the data from all Anterior Segment Exam fields,Kjo do të pastrojë të dhënat nga të gjitha fushat e Ekzaminimit të Segmentit Anterior
This will clear the data from all External Exam fields,Kjo do të pastrojë të dhënat nga të gjitha fushat e Ekzaminimit të Jashtëm
This will clear the data from all Retina Exam fields,Kjo do të pastrojë të dhënat nga të gjitha fushat e Ekzaminimit të Retinës
"This will copy the selected code to the Diagnosis Codes box in the underlying Enter Details for Individual Custom Favorite Item pop-up form","Kjo do të kopjojë kodin e zgjedhur në kutinë e Kodeve të Diagnozës në formularin pop-up Vendos Detajet për Elementin Individual të Personalizuar të Preferuar"
This will create a backup in tar format and then send it to your web browser so you can save it,Kjo do të krijojë një kopje rezervë në formatin tar dhe pastaj do ta dërgojë në shfletuesin tuaj të uebit që ta ruani
"This will deactivate document the encryption and decryption features, and hide them in the UI.","Kjo do të çaktivizojë veçoritë e enkriptimit dhe dekriptimit të dokumenteve, dhe do t'i fshehë ato në ndërfaqen e përdoruesit."
This will disable the Edit button on all forms whose parent encounter is e-signed,Kjo do të çaktivizojë butonin Ndrysho në të gjitha format vizita prind e të cilave është e-nënshkruar
This will disable the Edit button on any form that is e-signed,Kjo do të çaktivizojë butonin Ndrysho në çdo formë që është e-nënshkruar
"This will Display the Invoice Number in the Sales Report or the Patient Name and ID or Patient Name and Invoice Number.","Kjo do të Shfaqë Numrin e Faturës në Raportin e Shitjeve ose Emrin dhe ID-në e Pacientit ose Emrin e Pacientit dhe Numrin e Faturës."
This will enable encryption of items that are stored on CouchDB.,Kjo do të aktivizojë enkriptimin e elementeve që ruhen në CouchDB.
This will enable encryption of items that are stored on the drive.,Kjo do të aktivizojë enkriptimin e elementeve që ruhen në disk.
"This will enable signing an entire encounter, rather than individual forms","Kjo do të aktivizojë nënshkrimin e një vizite të plotë, në vend të formave individuale"
This will enable signing individual forms separately,Kjo do të aktivizojë nënshkrimin e formave individuale veçmas
This will enable the Ability to Exclude Selected Patient Statements from Printing.,Kjo do të aktivizojë Aftësinë për të Përjashtuar Deklaratat e Zgjedhura të Pacientit nga Printimi.
This will fill in the Title text-box as well as ICD10 code in the Coding text-box,Kjo do të plotësojë kutinë e tekstit Titulli si edhe kodin ICD10 në kutinë e tekstit Kodimi
This will force the Billing Widget in the Patient Summary screen to always be open.,Kjo do të detyrojë Widget-in e Faturimit në ekranin Përmbledhës të Pacientit të jetë gjithmonë i hapur.
This will give the user the option to lock (separate locking and signing),Kjo do t'i japë përdoruesit mundësinë për të kyçur (kyçje dhe nënshkrim i veçantë)
"This will give you the option to set different price levels when you are manually entering CPT codes","Kjo do t'ju japë mundësinë të caktoni nivele të ndryshme çmimesh kur vendosni manualisht kodet CPT"
This will hide any e-sign logs on the patient report,Kjo do të fshehë çdo regjistër e-nënshkrimit në raportin e pacientit
This will hide any encounter forms not E-Signed on the patient report,Kjo do të fshehë çdo formë vizite të pa E-Nënshkruar në raportin e pacientit
This will hide empty e-sign logs on the patient report,Kjo do të fshehë regjistrat bosh të e-nënshkrimit në raportin e pacientit
This will hide the Billing Widget in the Patient Summary screen,Kjo do të fshehë Widget-in e Faturimit në ekranin Përmbledhës të Pacientit
"This will merge two patient charts into one.  It is useful when a patient has been duplicated by mistake.  If that happens often, fix your office procedures - do not run this routinely!","Kjo do të bashkojë dy kartonë pacientësh në një.  Është e dobishme kur një pacient është dyfishuar gabimisht.  Nëse kjo ndodh shpesh, rregulloni procedurat e zyrës - mos e përdorni këtë rregullisht!"
This will not prevent you from going to the e-Prescriptions site.,Kjo nuk do t'ju pengojë të shkoni në faqen e e-Recetave.
"This will permanently delete all lots of this product. Related reports will be incomplete or incorrect. Are you sure?","Kjo do të fshijë përgjithmonë të gjitha lotet e këtij produkti. Raportet përkatëse do të jenë të paplota ose të pasakta. Jeni i sigurt?"
This Will Print the Next Appointment on the Bottom of the Patient Ledger,Kjo do të Printojë Takimin e Ardhshëm në Fund të Librit të Llogarive të Pacientit
"This will re-display the secret key via the QR code that can then be captured and stored on the new Smartphone via its authenticator app","Kjo do të ri-shfaqë çelësin sekret përmes kodit QR që pastaj mund të kapet dhe ruhet në Smartphone-in e ri përmes aplikacionit të tij autentifikues"
This will register a new U2F USB key,Kjo do të regjistrojë një çelës të ri U2F USB
This will reveal the Register TOTP Key section for logged in user,Kjo do të zbulojë seksionin Regjistro Çelësin TOTP për përdoruesin e kyçur
This will Show Aging on the custom Statement.,Kjo do të Shfaqë Vjetërsimin në Deklaratën e personalizuar.
"This will turn off use of safe apostrophe, which is done by converting ' and "" to `.(it is highly recommended that this setting is turned off and that safe apostrophe's are used)","Kjo do të çaktivizojë përdorimin e apostrofit të sigurt, e cila bëhet duke konvertuar ' dhe "" në `.(rekomandohet shumë që ky cilësim të jetë i çaktivizuar dhe të përdoren apostrofët e sigurta)"
"This will use the custom immunizations list rather than the standard CVX immunization list.","Kjo do të përdorë listën e personalizuar të vaksinimeve në vend të listës standarde CVX të vaksinimeve."
This will use the custom Statement showing the description instead of the codes.,Kjo do të përdorë Deklaratën e personalizuar duke shfaqur përshkrimin në vend të kodeve.
This will use the custom Statment showing the description instead of the codes.,Kjo do të përdorë Deklaratën e personalizuar duke shfaqur përshkrimin në vend të kodeve.
Thoracic physician,Mjek torakal
Thoracic spine,Shtylla kurrizore torakale
Those with adequate privilege would be able to able to Delete the transaction,Ata me privilegje të mjaftueshme do të jenë në gjendje të Fshijnë transaksionin
Thous/CU.MM,Thous/CU.MM
Three Months Ahead,Tre Muaj Përpara
Three or four digits at back of your card,Tre ose katër shifra në anën e pasme të kartës suaj
Thrills,Dridhje
Throat,Fyti
Throat Cancer,Kanceri i Fytit
Throat Cancer Surgery,Kirurgjia e Kancerit të Fytit
Thrombosis/Stroke,Trombozë/Goditje në tru
Thumbnail size,Madhësia e miniaturës
"Thus far the tests that can be ordered were placed in the Procedure Order Tier, only one test at a time can be placed in this tier, when ordering a recognized panel of tests the entire panel of tests is grouped together as a single test e.g. Sodium, Potassium, Chloride and Carbon dioxide grouped as Electrolyte Panel. The results of the individual returned tests in the panel are recorded as Discrete Results","Deri tani testet që mund të porositen u vendosën në Nivelin e Porosisë së Procedurës, vetëm një test në një kohë mund të vendoset në këtë nivel, kur porositet një panel i njohur testesh i gjithë paneli i testeve grupohet së bashku si një test i vetëm p.sh. Natriumi, Kaliumi, Kloruri dhe Dioksidi i karbonit të grupuara si Paneli Elektrolitik. Rezultatet e testeve individuale të kthyera në panel regjistrohen si Rezultate Diskrete"
Th{{Thursday}},Ej{{E enjte}}
TIA,TIA
"Tibetan Standard, Tibetan, Central","Tibetianisht Standarde, Tibetianisht, Qendrore"
Ticket,Biletë
TID,TID
Tier,Nivel
"Tier 1 - Group - e.g. Serum Chemistry","Niveli 1 - Grup - p.sh. Kimia e Serumit"
Tier 1 entries should be of Category Top Group,Hyrjet e Nivelit 1 duhet të jenë të Kategorisë Grup Kryesor
"Tier 2 - Group (will display in category column as Sub Group) - e.g. Organ/Disease Panel","Niveli 2 - Grup (do të shfaqet në kolonën e kategorisë si Nën-Grup) - p.sh. Paneli Organ/Sëmundje"
"Tier 2 - Procedure Order - e.g. Serum Uric Acid","Niveli 2 - Porosi Procedure - p.sh. Acidi Urik i Serumit"
"Tier 3 - Discrete Result - e.g. Serum Uric Acid - will hold the returned result value and Default Units, Default Range etc","Niveli 3 - Rezultat Diskret - p.sh. Acidi Urik i Serumit - do të mbajë vlerën e rezultatit të kthyer dhe Njësitë e Paracaktuara, Diapazoni i Paracaktuar etj"
"Tier 3 - Procedure Order - e.g. Electrolyte Panel","Niveli 3 - Porosi Procedure - p.sh. Paneli Elektrolitik"
"Tier 4 - Discrete Result - The actual test names to hold the results returned Na, K, Cl, CO2 and Default Units, Default Range etc","Niveli 4 - Rezultat Diskret - Emrat aktualë të testeve për të mbajtur rezultatet e kthyera Na, K, Cl, CO2 dhe Njësitë e Paracaktuara, Diapazoni i Paracaktuar etj"
Tigrinya,Tigrinya
Time Collected,Koha e Mbledhjes
Time Increment for Add (minutes 1-60),Rritja Kohore për Shtim (minuta 1-60)
"Time slot is available, saving event","Hapësira kohore është e disponueshme, duke ruajtur ngjarjen"
"Time slot is open, saving event","Hapësira kohore është e lirë, duke ruajtur ngjarjen"
Time Zone,Zona Kohore
Time-To-Live for Allergies SOAP Request in seconds,Koha e Jetëgjatësisë për Kërkesën SOAP të Alergjive në sekonda
Time-To-Live for Medications SOAP Request in seconds,Koha e Jetëgjatësisë për Kërkesën SOAP të Medikamenteve në sekonda
Time-To-Live for NewCrop eRx Allergies SOAP Request in seconds.,Koha e Jetëgjatësisë për Kërkesën SOAP të Alergjive NewCrop eRx në sekonda.
Time-To-Live for NewCrop eRx Medications SOAP Request in seconds.,Koha e Jetëgjatësisë për Kërkesën SOAP të Medikamenteve NewCrop eRx në sekonda.
Times array (N/A),Vargu i kohëve (N/A)
Timestamp and Text,Vula Kohore dhe Teksti
Timing,Koha
TIN,TIN
Tinnitus,Tinitus
Tips,Këshilla
Title - The value that will be displayed - Each word to begin with an uppercase letter,Titulli - Vlera që do të shfaqet - Çdo fjalë të fillojë me shkronjë të madhe
Title is required,Titulli është i detyrueshëm
Title V,Titulli V
TitleCols must be a number between 1 and 999,TitleCols duhet të jetë një numër midis 1 dhe 999
TM'S:,TM'S:
"TMs/EAMs/EE, ext nose","TMs/EAMs/EE, hundë e jashtme"
To,Për
to,për
TO,PËR
to absolute path of file,në shtegun absolut të skedarit
"To access it click on the Recall Board menu item in the top navigation bar or click on the Recall Board button in the Message Center","Për ta aksesuar klikoni mbi elementin e menysë Tabela e Rikujtimit në shiritin e sipërm të navigimit ose klikoni mbi butonin Tabela e Rikujtimit në Qendrën e Mesazheve"
To add a copay click the 'Add Copay' button,Për të shtuar një bashkëpagesë klikoni butonin 'Shto Bashkëpagesë'
"To add messages, please click here","Për të shtuar mesazhe, ju lutem klikoni këtu"
"To add more options to the dropdown menu go to Administration > Lists > Manage Lists and select 'Price Level' in the dropdown box and enter the types e.g: Credit Card, Cash etc.","Për të shtuar më shumë opsione në menynë rënëse shkoni te Administrimi > Listat > Menaxho Listat dhe zgjidhni 'Niveli i Çmimit' në kutinë rënëse dhe vendosni llojet p.sh: Kartë Krediti, Para të gatshme etj."
"To add notes, please click ","Për të shtuar shënime, ju lutem klikoni "
"To add notes, please click here","Për të shtuar shënime, ju lutem klikoni këtu"
To Affected Area,Në Zonën e Prekur
to affected area,në zonën e prekur
"To allow for each procedure line to have a separate provider you have to check the 'Support provider in line item in fee sheet' checkbox in Administration > Globals > Billing. If not checked the rendering provider in this section will be used for all claims","Për të lejuar që çdo rresht procedure të ketë një ofrues të veçantë duhet të shënoni kutinë 'Mbështet ofruesin në rreshtin e artikullit në fletën e tarifave' në Administrimi > Globalet > Faturimi. Nëse nuk shënohet ofruesi rendërues në këtë seksion do të përdoret për të gjitha pretendimet"
"To authorize the patient portal for the patient go to Dashboard > Demographics > Edit > Choices and select Yes in Allow Patient Portal drop-down box and Save","Për të autorizuar portalin e pacientit shkoni te Paneli > Demografitë > Ndrysho > Zgjedhjet dhe zgjidhni Po në kutinë rënëse Lejo Portalin e Pacientit dhe Ruaj"
"To automatically open the specified form. Some sports teams use football_injury_audit here.","Për të hapur automatikisht formën e specifikuar. Disa ekipe sportive përdorin football_injury_audit këtu."
"To be able to link this issue to an encounter click on the button to bring up the Issues and Encounters pop-up page","Për të qenë në gjendje të lidhni këtë çështje me një vizitë klikoni butonin për të shfaqur faqen pop-up të Çështjeve dhe Vizitave"
To Billing View,Në Pamjen e Faturimit
to category,në kategori
"To change and activate the default parameters in the Fee Sheet go to Administration > Globals > Billing","Për të ndryshuar dhe aktivizuar parametrat e paracaktuar në Fletën e Tarifave shkoni te Administrimi > Globalet > Faturimi"
To Clinical View,Në Pamjen Klinike
"To configure the lab test go to Procedures > Configuration","Për të konfiguruar testin laboratorik shkoni te Procedurat > Konfigurimi"
To copay,Në bashkëpagesë
To create a new message click on the Add New button at the bottom,Për të krijuar një mesazh të ri klikoni butonin Shto të Ri në fund
"To create another panel of tests you will repeat this process but will start by creating a Procedure Order or fruit bearing branch Tier 3, for example - Acute Hepatitis panel under the main branch or Sub Group Organ/Disease Panel (Tier 2)","Për të krijuar një panel tjetër testesh do të përsërisni këtë proces por do të filloni duke krijuar një Porosi Procedure ose degë frutdhënëse Niveli 3, për shembull - paneli i Hepatitit Akut nën degën kryesore ose Nën-Grupin Paneli Organ/Sëmundje (Niveli 2)"
To Dashboard,Në Panel
To date must be later than From date!,Data përfundimtare duhet të jetë pas datës fillestare!
To ded'ble,Në zbritshme
"To delete any or all the selected ICD10 codes click again on the Diagnosis Codes box to bring up the Select Diagnosis Codes pop-up window","Për të fshirë ndonjë ose të gjitha kodet e zgjedhura ICD10 klikoni përsëri në kutinë e Kodeve të Diagnozës për të shfaqur dritaren pop-up Zgjidh Kodet e Diagnozës"
"To delink just click on the item to delink and it will get delinked and will no longer be highlighted","Për të shkëputur thjesht klikoni mbi elementin për ta shkëputur dhe ai do të shkëputet dhe nuk do të jetë më i theksuar"
To Dems,Në Demografitë
"To disable automatic message checking go to Administration > Globals > Connectors  and set phiMail Message Check Interval to 0 (zero) ","Për të çaktivizuar kontrollin automatik të mesazheve shkoni te Administrimi > Globalet > Lidhësit dhe vendosni Intervalin e Kontrollit të Mesazheve phiMail në 0 (zero) "
"To Disable client side SSL certificates, comment above lines in Apache configuration file and set","Për të Çaktivizuar certifikatat SSL të anës së klientit, komentoni rreshtat e mësipërm në skedarin e konfigurimit Apache dhe vendosni"
"To Disable client side SSL certificates, comment above lines in Apache configuration file and turn off the 'Enable Client SSL' global setting in OpenEMR and restart Apache server.","Për të Çaktivizuar certifikatat SSL të anës së klientit, komentoni rreshtat e mësipërm në skedarin e konfigurimit Apache dhe çaktivizoni cilësimin global 'Aktivizo SSL e Klientit' në OpenEMR dhe rinisni serverin Apache."
"To Disable HTTPS, comment the above lines in Apache configuration file and restart Apache server.","Për të Çaktivizuar HTTPS, komentoni rreshtat e mësipërm në skedarin e konfigurimit Apache dhe rinisni serverin Apache."
To display the copay amount it must have been entered in the patient's insurance under Edit > Demographics,"Për të shfaqur shumën e bashkëpagesës ajo duhet të jetë vendosur në sigurimin e pacientit nën Ndrysho > Demografitë"
